{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Days_since_Jan_1	Temp(F)\
162.33055555555555	57.2\
162.34444444444443	55.400000000000006\
162.35833333333332	55.400000000000006\
162.3722222222222	53.6\
162.3861111111111	53.6\
162.4	51.8\
162.4138888888889	51.8\
162.42777777777778	51.8\
162.4409722222222	51.8\
162.45555555555555	50.\
162.46944444444443	50.\
162.48333333333332	48.2\
162.49652777777777	46.4\
162.5347222222222	53.6\
162.57291666666666	59.\
162.61458333333331	62.6\
162.65625	66.2\
162.69791666666666	71.6\
162.73958333333331	75.2\
162.78819444444443	80.6\
162.82291666666666	78.80000000000001\
162.86458333333331	78.80000000000001\
162.91180555555556	78.80000000000001\
162.94930555555555	80.6\
162.98958333333331	82.4\
163.03541666666666	82.4\
163.0736111111111	78.80000000000001\
163.1159722222222	75.2\
163.15833333333333	71.6\
163.21944444444443	71.6\
163.23263888888889	66.2\
163.2472222222222	66.2\
163.2611111111111	64.4\
163.275	64.4\
163.28680555555556	66.2\
163.30277777777778	62.6\
163.31666666666666	62.6\
163.32986111111111	62.6\
163.34375	62.6\
163.35833333333332	60.8\
163.3722222222222	62.6\
163.38541666666666	62.6\
163.4	62.6\
163.4138888888889	64.4\
163.42708333333331	62.6\
163.44166666666666	62.6\
163.45555555555555	60.8\
163.46944444444443	60.8\
163.48333333333332	59.\
163.49027777777778	59.\
163.4972222222222	59.\
163.53125	60.8\
163.57291666666666	66.2\
163.61527777777778	69.80000000000001\
163.65833333333333	71.6\
163.70069444444442	73.4\
163.7486111111111	77.\
163.78263888888887	78.80000000000001\
163.82916666666665	80.6\
163.86805555555554	82.4\
163.90833333333333	82.4\
163.9486111111111	80.6\
163.97569444444443	80.6\
164.0222222222222	78.80000000000001\
164.03680555555556	77.\
164.07777777777778	77.\
164.1159722222222	73.4\
164.13194444444443	71.6\
164.16041666666666	71.6\
164.21944444444443	66.2\
164.23333333333332	66.2\
164.2472222222222	64.4\
164.2611111111111	64.4\
164.275	66.2\
164.2888888888889	64.4\
164.30277777777778	62.6\
164.31666666666666	62.6\
164.33055555555555	60.8\
164.34444444444443	60.8\
164.35833333333332	60.8\
164.37152777777777	60.8\
164.3861111111111	59.\
164.4	59.\
164.4138888888889	59.\
164.42777777777778	59.\
164.44166666666666	60.8\
164.45555555555555	59.\
164.46944444444443	59.\
164.48333333333332	55.400000000000006\
164.49305555555554	55.400000000000006\
164.4972222222222	55.400000000000006\
164.5347222222222	57.2\
164.57638888888889	64.4\
164.61527777777778	69.80000000000001\
164.65763888888887	71.6\
164.69930555555555	73.4\
164.74652777777777	75.2\
164.7861111111111	77.\
164.82986111111111	80.6\
164.8659722222222	80.6\
164.9097222222222	82.4\
164.95347222222222	82.4\
164.99375	80.6\
165.03263888888887	78.80000000000001\
165.07430555555555	75.2\
165.1159722222222	71.6\
165.15763888888887	66.2\
165.21944444444443	60.8\
165.23333333333332	60.8\
165.24652777777777	60.8\
165.2611111111111	60.8\
165.275	60.8\
165.2888888888889	60.8\
165.30277777777778	62.6\
165.31666666666666	60.8\
165.33055555555555	59.\
165.34444444444443	59.\
165.35833333333332	59.\
165.3722222222222	59.\
165.3861111111111	59.\
165.39930555555554	60.8\
165.4138888888889	59.\
165.42777777777778	57.2\
165.44166666666666	57.2\
165.45486111111111	53.6\
165.46875	51.8\
165.48263888888889	51.8\
165.49375	53.6\
165.4972222222222	55.400000000000006\
165.5361111111111	55.400000000000006\
165.575	62.6\
165.62013888888887	66.2\
165.6597222222222	69.80000000000001\
165.70416666666665	73.4\
165.7409722222222	75.2\
165.75208333333333	77.\
165.78680555555556	80.6\
165.82430555555555	82.4\
165.83263888888888	Missing\
165.86458333333331	84.2\
165.90763888888887	84.2\
165.95069444444442	86.\
165.9909722222222	86.\
166.03125	86.\
166.07430555555555	82.4\
166.1159722222222	75.2\
166.15833333333333	69.80000000000001\
166.21944444444443	69.80000000000001\
166.23263888888889	69.80000000000001\
166.24652777777777	69.80000000000001\
166.2611111111111	69.80000000000001\
166.275	68.\
166.2888888888889	66.2\
166.30277777777778	68.\
166.31666666666666	66.2\
166.33055555555555	66.2\
166.34444444444443	68.\
166.35833333333332	68.\
166.3722222222222	64.4\
166.3861111111111	62.6\
166.4	60.8\
166.4138888888889	62.6\
166.42777777777778	59.\
166.44166666666666	59.\
166.45555555555555	57.2\
166.46944444444443	57.2\
166.48263888888889	59.\
166.49652777777777	59.\
166.53333333333333	60.8\
166.57638888888889	68.\
166.62013888888887	71.6\
166.64791666666665	73.4\
166.66041666666666	75.2\
166.70208333333332	77.\
166.7486111111111	82.4\
166.78194444444443	82.4\
166.80416666666665	82.4\
166.82847222222222	84.2\
166.87013888888887	84.2\
166.90902777777777	82.4\
166.94791666666666	86.\
166.9909722222222	80.6\
167.03333333333333	82.4\
167.07291666666666	73.4\
167.11805555555554	66.2\
167.15625	64.4\
167.21944444444443	59.\
167.23263888888889	59.\
167.24652777777777	60.8\
167.2611111111111	60.8\
167.275	60.8\
167.2888888888889	60.8\
167.30277777777778	60.8\
167.31666666666666	60.8\
167.32986111111111	60.8\
167.34375	60.8\
167.35833333333332	60.8\
167.3722222222222	60.8\
167.3861111111111	60.8\
167.4	59.\
167.4138888888889	59.\
167.42777777777778	59.\
167.44166666666666	59.\
167.45555555555555	59.\
167.46944444444443	59.\
167.48333333333332	57.2\
167.49305555555554	55.400000000000006\
167.4972222222222	53.6\
167.5347222222222	57.2\
167.57847222222222	62.6\
167.6159722222222	64.4\
167.64791666666665	66.2\
167.65763888888887	66.2\
167.70277777777778	69.80000000000001\
167.7423611111111	68.\
167.78680555555556	73.4\
167.82708333333332	73.4\
167.85763888888889	75.2\
167.86458333333331	75.2\
167.8861111111111	71.6\
167.9097222222222	62.6\
167.94791666666666	71.6\
167.98958333333331	71.6\
168.03263888888887	68.\
168.075	68.\
168.11666666666665	68.\
168.15763888888887	62.6\
168.21944444444443	59.\
168.23333333333332	57.2\
168.2472222222222	57.2\
168.2611111111111	57.2\
168.275	55.400000000000006\
168.2888888888889	55.400000000000006\
168.30277777777778	53.6\
168.31666666666666	55.400000000000006\
168.32986111111111	53.6\
168.34444444444443	53.6\
168.35833333333332	51.8\
168.3722222222222	51.8\
168.3861111111111	51.8\
168.39930555555554	51.8\
168.4138888888889	51.8\
168.42777777777778	51.8\
168.44166666666666	51.8\
168.45555555555555	53.6\
168.46944444444443	51.8\
168.48333333333332	51.8\
168.4972222222222	51.8\
168.53263888888887	57.2\
168.57430555555555	57.2\
168.61458333333331	64.4\
168.65625	66.2\
168.69930555555555	71.6\
168.73958333333331	75.2\
168.78333333333333	77.\
168.82430555555555	78.80000000000001\
168.86805555555554	78.80000000000001\
168.91527777777776	77.\
168.94791666666666	80.6\
168.9909722222222	80.6\
169.03263888888887	77.\
169.07430555555555	73.4\
169.11805555555554	68.\
169.15833333333333	66.2\
169.21944444444443	62.6\
169.23333333333332	60.8\
169.2472222222222	60.8\
169.2611111111111	62.6\
169.275	62.6\
169.2888888888889	62.6\
169.30208333333331	60.8\
169.3159722222222	60.8\
169.32986111111111	59.\
169.34444444444443	60.8\
169.35833333333332	59.\
169.3722222222222	60.8\
169.3861111111111	59.\
169.4	60.8\
169.4138888888889	59.\
169.42777777777778	60.8\
169.44166666666666	59.\
169.45555555555555	57.2\
169.46944444444443	57.2\
169.48333333333332	57.2\
169.49305555555554	57.2\
169.49652777777777	55.400000000000006\
169.53263888888887	59.\
169.57291666666666	59.\
169.61458333333331	62.6\
169.65694444444443	66.2\
169.7	71.6\
169.73958333333331	71.6\
169.78819444444443	71.6\
169.82430555555555	68.\
169.86875	71.6\
169.9097222222222	73.4\
169.95486111111111	75.2\
169.9923611111111	71.6\
170.01944444444445	66.2\
170.03194444444443	64.4\
170.04513888888889	64.4\
170.0673611111111	62.6\
170.07847222222222	60.8\
170.11527777777778	59.\
170.13888888888889	59.\
170.1597222222222	59.\
170.21944444444443	55.400000000000006\
170.23333333333332	55.400000000000006\
170.2472222222222	55.400000000000006\
170.2611111111111	53.6\
170.275	53.6\
170.2888888888889	53.6\
170.30277777777778	53.6\
170.31666666666666	51.8\
170.33055555555555	51.8\
170.34444444444443	51.8\
170.35833333333332	51.8\
170.3722222222222	51.8\
170.3861111111111	51.8\
170.4	50.\
170.4138888888889	50.\
170.42777777777778	50.\
170.44166666666666	50.\
170.45555555555555	50.\
170.46944444444443	50.\
170.48333333333332	50.\
170.49027777777778	50.\
170.4972222222222	50.\
170.53263888888887	50.\
170.57430555555555	51.8\
170.6159722222222	51.8\
170.66041666666666	51.8\
170.69930555555555	57.2\
170.7409722222222	59.\
170.78263888888887	59.\
170.80902777777777	62.6\
170.82638888888889	64.4\
170.8673611111111	66.2\
170.90833333333333	66.2\
170.95	66.2\
170.98958333333331	66.2\
171.0125	64.4\
171.0375	64.4\
171.07638888888889	62.6\
171.11666666666665	60.8\
171.15902777777777	59.\
171.21875	55.400000000000006\
171.23333333333332	59.\
171.2472222222222	55.400000000000006\
171.26041666666666	57.2\
171.27430555555554	55.400000000000006\
171.2888888888889	55.400000000000006\
171.30277777777778	55.400000000000006\
171.31666666666666	55.400000000000006\
171.32986111111111	53.6\
171.34444444444443	59.\
171.35833333333332	55.400000000000006\
171.3722222222222	55.400000000000006\
171.38541666666666	55.400000000000006\
171.4	53.6\
171.4138888888889	53.6\
171.42777777777778	53.6\
171.44166666666666	53.6\
171.45555555555555	55.400000000000006\
171.46944444444443	55.400000000000006\
171.48333333333332	55.400000000000006\
171.4909722222222	55.400000000000006\
171.4972222222222	55.400000000000006\
171.53263888888887	55.400000000000006\
171.57569444444442	62.6\
171.61527777777778	64.4\
171.65763888888887	68.\
171.70277777777778	71.6\
171.73402777777778	71.6\
171.74513888888887	71.6\
171.78680555555556	73.4\
171.79652777777778	75.2\
171.82638888888889	75.2\
171.86805555555554	75.2\
171.90416666666667	75.2\
171.95069444444442	75.2\
171.99513888888887	75.2\
172.03541666666666	75.2\
172.07430555555555	73.4\
172.12013888888887	68.\
172.16180555555556	66.2\
172.21944444444443	64.4\
172.23333333333332	62.6\
172.2472222222222	62.6\
172.2611111111111	62.6\
172.27499999999998	59.\
172.2888888888889	62.6\
172.30277777777778	62.6\
172.31666666666666	62.6\
172.33055555555555	59.\
172.34444444444443	59.\
172.35833333333332	59.\
172.3722222222222	59.\
172.3861111111111	60.8\
172.39999999999998	60.8\
172.4138888888889	59.\
172.42708333333331	59.\
172.4409722222222	55.400000000000006\
172.45555555555555	57.2\
172.46944444444443	57.2\
172.48333333333332	53.6\
172.4972222222222	53.6\
172.54027777777776	59.\
172.575	60.8\
172.6159722222222	64.4\
172.64583333333331	66.2\
172.66041666666666	68.\
172.69930555555555	69.80000000000001\
172.74583333333334	73.4\
172.7847222222222	77.\
172.82430555555555	77.\
172.86458333333331	80.6\
172.90763888888887	80.6\
172.94930555555555	82.4\
172.99166666666665	82.4\
173.03680555555556	78.80000000000001\
173.07847222222222	77.\
173.1159722222222	73.4\
173.15625	69.80000000000001\
173.21944444444443	64.4\
173.23263888888889	62.6\
173.2472222222222	62.6\
173.2611111111111	60.8\
173.27499999999998	60.8\
173.2888888888889	62.6\
173.30277777777778	60.8\
173.31666666666666	60.8\
173.33055555555555	62.6\
173.34444444444443	60.8\
173.35833333333332	62.6\
173.3722222222222	62.6\
173.3861111111111	60.8\
173.39999999999998	59.\
173.4138888888889	59.\
173.42777777777778	60.8\
173.44166666666666	55.400000000000006\
173.45555555555555	59.\
173.46944444444443	55.400000000000006\
173.48333333333332	57.2\
173.49027777777778	59.\
173.4972222222222	59.\
173.53541666666666	60.8\
173.57638888888889	66.2\
173.6159722222222	71.6\
173.65763888888887	75.2\
173.7	80.6\
173.74027777777778	82.4\
173.78125	86.\
173.82291666666666	84.2\
173.87013888888887	84.2\
173.90833333333333	84.2\
173.94930555555555	82.4\
173.99652777777777	80.6\
174.03125	75.2\
174.075	71.6\
174.11666666666665	68.\
174.15625	66.2\
174.21944444444443	68.\
174.23333333333332	69.80000000000001\
174.2472222222222	68.\
174.2611111111111	66.2\
174.27499999999998	68.\
174.2888888888889	62.6\
174.30277777777778	62.6\
174.31666666666666	60.8\
174.33055555555555	64.4\
174.34444444444443	62.6\
174.35833333333332	62.6\
174.3722222222222	64.4\
174.3861111111111	62.6\
174.39999999999998	60.8\
174.4138888888889	60.8\
174.42777777777778	60.8\
174.44166666666666	60.8\
174.45555555555555	60.8\
174.46944444444443	60.8\
174.48263888888889	60.8\
174.49305555555554	62.6\
174.4972222222222	60.8\
174.57986111111111	64.4\
174.61458333333331	66.2\
174.6597222222222	69.80000000000001\
174.70347222222222	73.4\
174.74652777777777	77.\
174.78333333333333	80.6\
174.8236111111111	82.4\
174.86458333333331	84.2\
174.90763888888887	86.\
174.94930555555555	87.80000000000001\
174.9909722222222	86.\
175.03125	84.2\
175.075	80.6\
175.1173611111111	80.6\
175.15763888888887	75.2\
175.21944444444443	71.6\
175.23333333333332	71.6\
175.2472222222222	71.6\
175.2611111111111	71.6\
175.27499999999998	69.80000000000001\
175.2888888888889	68.\
175.30277777777778	64.4\
175.31666666666666	64.4\
175.33055555555555	62.6\
175.34444444444443	62.6\
175.35833333333332	62.6\
175.3722222222222	62.6\
175.3861111111111	60.8\
175.39930555555554	60.8\
175.41319444444443	60.8\
175.42777777777778	60.8\
175.44166666666666	60.8\
175.45555555555555	59.\
175.46944444444443	59.\
175.48333333333332	59.\
175.49166666666665	59.\
175.4972222222222	59.\
175.53263888888887	59.\
175.575	62.6\
175.61458333333331	66.2\
175.65763888888887	68.\
175.70138888888889	71.6\
175.73958333333331	75.2\
175.78125	78.80000000000001\
175.80763888888887	80.6\
175.8236111111111	82.4\
175.86666666666665	84.2\
175.9097222222222	87.80000000000001\
175.95	87.80000000000001\
175.9909722222222	87.80000000000001\
176.03958333333333	86.\
176.07291666666666	82.4\
176.1159722222222	78.80000000000001\
176.15763888888887	75.2\
176.21875	68.\
176.23333333333332	68.\
176.2472222222222	71.6\
176.2611111111111	68.\
176.27499999999998	68.\
176.2888888888889	69.80000000000001\
176.30277777777778	69.80000000000001\
176.3159722222222	69.80000000000001\
176.32986111111111	64.4\
176.34444444444443	62.6\
176.35833333333332	62.6\
176.37152777777777	62.6\
176.3861111111111	62.6\
176.39999999999998	62.6\
176.4138888888889	62.6\
176.42777777777778	62.6\
176.44166666666666	64.4\
176.45555555555555	60.8\
176.46944444444443	60.8\
176.48333333333332	64.4\
176.48958333333331	64.4\
176.4972222222222	64.4\
176.53125	66.2\
176.58124999999998	71.6\
176.61805555555554	75.2\
176.65625	82.4\
176.69791666666666	86.\
176.73958333333331	89.6\
176.78125	91.4\
176.82430555555555	91.4\
176.87013888888887	91.4\
176.90625	93.2\
176.95138888888889	91.4\
176.99027777777778	91.4\
177.0347222222222	89.6\
177.04305555555555	87.80000000000001\
177.07986111111111	82.4\
177.11666666666665	80.6\
177.15763888888887	80.6\
177.21944444444443	68.\
177.23333333333332	68.\
177.2472222222222	68.\
177.2611111111111	68.\
177.27499999999998	66.2\
177.2888888888889	64.4\
177.30277777777778	60.8\
177.31666666666666	60.8\
177.33055555555555	60.8\
177.34444444444443	60.8\
177.35833333333332	59.\
177.3722222222222	59.\
177.3861111111111	59.\
177.39999999999998	59.\
177.4138888888889	59.\
177.42777777777778	59.\
177.4409722222222	59.\
177.45555555555555	59.\
177.46944444444443	59.\
177.48333333333332	59.\
177.4909722222222	59.\
177.4972222222222	59.\
177.53263888888887	59.\
177.57291666666666	59.\
177.61458333333331	62.6\
177.63819444444442	64.4\
177.65763888888887	64.4\
177.7	66.2\
177.74166666666665	69.80000000000001\
177.78263888888887	71.6\
177.82291666666666	75.2\
177.86666666666665	80.6\
177.90763888888887	80.6\
177.95277777777778	80.6\
177.99374999999998	78.80000000000001\
178.03263888888887	75.2\
178.07708333333332	71.6\
178.11944444444444	71.6\
178.1597222222222	71.6\
178.21944444444443	68.\
178.23333333333332	64.4\
178.2472222222222	64.4\
178.2611111111111	62.6\
178.27499999999998	62.6\
178.2888888888889	64.4\
178.30277777777778	64.4\
178.31666666666666	62.6\
178.33055555555555	64.4\
178.35833333333332	62.6\
178.37152777777777	60.8\
178.3861111111111	60.8\
178.39930555555554	60.8\
178.4138888888889	59.\
178.42777777777778	57.2\
178.44166666666666	57.2\
178.45555555555555	59.\
178.46944444444443	57.2\
178.48263888888889	57.2\
178.48958333333331	57.2\
178.4972222222222	55.400000000000006\
178.53125	59.\
178.57430555555555	62.6\
178.6159722222222	66.2\
178.65763888888887	71.6\
178.69930555555555	77.\
178.7409722222222	82.4\
178.78263888888887	86.\
178.8236111111111	91.4\
178.87013888888887	95.\
178.91458333333333	93.2\
178.95277777777778	91.4\
178.9909722222222	93.2\
179.0347222222222	91.4\
179.11944444444444	84.2\
179.15763888888887	73.4\
179.21944444444443	75.2\
179.23333333333332	71.6\
179.2472222222222	68.\
179.2611111111111	71.6\
179.27499999999998	69.80000000000001\
179.2888888888889	71.6\
179.30277777777778	71.6\
179.31666666666666	69.80000000000001\
179.32986111111111	71.6\
179.34444444444443	69.80000000000001\
179.35833333333332	68.\
179.3722222222222	68.\
179.3861111111111	68.\
179.39999999999998	69.80000000000001\
179.4138888888889	69.80000000000001\
179.42777777777778	69.80000000000001\
179.44166666666666	71.6\
179.45555555555555	71.6\
179.46944444444443	71.6\
179.48333333333332	69.80000000000001\
179.49027777777778	69.80000000000001\
179.4972222222222	68.\
179.5347222222222	69.80000000000001\
179.5736111111111	71.6\
179.6159722222222	75.2\
179.65833333333333	84.2\
179.7	89.6\
179.7409722222222	91.4\
179.78263888888887	93.2\
179.81805555555556	93.2\
179.825	93.2\
179.86666666666665	91.4\
179.90763888888887	87.80000000000001\
179.95069444444442	84.2\
179.9909722222222	82.4\
180.03333333333333	80.6\
180.0736111111111	80.6\
180.1159722222222	75.2\
180.15833333333333	77.\
180.21875	71.6\
180.23263888888889	69.80000000000001\
180.24652777777777	68.\
180.2611111111111	69.80000000000001\
180.27499999999998	69.80000000000001\
180.2888888888889	68.\
180.30277777777778	75.2\
180.31666666666666	73.4\
180.33055555555555	73.4\
180.34375	69.80000000000001\
180.35833333333332	68.\
180.3722222222222	68.\
180.3861111111111	64.4\
180.39930555555554	62.6\
180.4138888888889	62.6\
180.42777777777778	62.6\
180.44166666666666	68.\
180.45555555555555	64.4\
180.46944444444443	64.4\
180.48333333333332	64.4\
180.49374999999998	66.2\
180.4972222222222	64.4\
180.5347222222222	68.\
180.57986111111111	69.80000000000001\
180.61805555555554	73.4\
180.6597222222222	77.\
180.70138888888889	82.4\
180.74513888888887	86.\
180.78819444444443	89.6\
180.82847222222222	89.6\
180.87152777777777	86.\
180.8784722222222	84.2\
180.89930555555554	78.80000000000001\
180.9097222222222	66.2\
180.91805555555555	66.2\
180.93055555555554	71.6\
180.94791666666666	71.6\
180.98958333333331	75.2\
181.30277777777778	59.\
181.3159722222222	59.\
181.33055555555555	59.\
181.34444444444443	62.6\
181.35833333333332	62.6\
181.3722222222222	60.8\
181.3861111111111	59.\
181.39999999999998	59.\
181.4138888888889	60.8\
181.42777777777778	62.6\
181.44166666666666	62.6\
181.45486111111111	64.4\
181.46875	64.4\
181.48333333333332	62.6\
181.49652777777777	64.4\
181.53263888888887	66.2\
181.57638888888889	66.2\
181.61805555555554	71.6\
181.6361111111111	73.4\
181.6597222222222	75.2\
181.70486111111111	78.80000000000001\
181.74166666666665	80.6\
181.78263888888887	82.4\
181.82638888888889	82.4\
181.87152777777777	86.\
181.91180555555556	84.2\
181.95138888888889	84.2\
181.99166666666665	84.2\
182.04027777777776	82.4\
182.06180555555554	80.6\
182.07777777777778	78.80000000000001\
182.11458333333331	77.\
182.14513888888888	73.4\
182.15625	71.6\
182.21944444444443	68.\
182.23333333333332	68.\
182.2472222222222	68.\
182.2611111111111	68.\
182.27499999999998	68.\
182.28819444444443	68.\
182.30277777777778	68.\
182.31666666666666	66.2\
182.33055555555555	64.4\
182.34444444444443	64.4\
182.35763888888889	64.4\
182.3722222222222	64.4\
182.3861111111111	62.6\
182.39999999999998	62.6\
182.4138888888889	62.6\
182.42777777777778	62.6\
182.44166666666666	62.6\
182.45555555555555	62.6\
182.46944444444443	62.6\
182.48333333333332	62.6\
182.4972222222222	62.6\
182.53263888888887	62.6\
182.575	66.2\
182.61527777777778	68.\
182.65763888888887	71.6\
182.69791666666666	73.4\
182.74027777777778	77.\
182.78125	75.2\
182.82916666666665	77.\
182.8659722222222	82.4\
182.9111111111111	75.2\
182.94930555555555	75.2\
182.9909722222222	80.6\
183.03263888888887	82.4\
183.07847222222222	80.6\
183.11527777777778	75.2\
183.15625	75.2\
183.21944444444443	69.80000000000001\
183.23333333333332	66.2\
183.2472222222222	68.\
183.26041666666666	66.2\
183.27499999999998	69.80000000000001\
183.28819444444443	66.2\
183.30277777777778	69.80000000000001\
183.31666666666666	68.\
183.32986111111111	64.4\
183.34444444444443	62.6\
183.35833333333332	62.6\
183.3722222222222	60.8\
183.3861111111111	60.8\
183.39999999999998	60.8\
183.4138888888889	59.\
183.42777777777778	59.\
183.44166666666666	57.2\
183.45555555555555	55.400000000000006\
183.46944444444443	55.400000000000006\
183.48333333333332	53.6\
183.4972222222222	53.6\
183.53125	59.\
183.57569444444442	64.4\
183.61458333333331	68.\
183.65625	75.2\
183.70069444444442	80.6\
183.74305555555554	86.\
183.7847222222222	89.6\
183.82708333333332	91.4\
183.8673611111111	93.2\
183.91041666666666	93.2\
183.9138888888889	89.6\
183.94791666666666	82.4\
183.98958333333331	84.2\
184.0361111111111	84.2\
184.07708333333332	80.6\
184.11527777777778	71.6\
184.15763888888887	71.6\
184.21944444444443	68.\
184.23333333333332	68.\
184.2472222222222	68.\
184.2611111111111	66.2\
184.27430555555554	68.\
184.2888888888889	69.80000000000001\
184.30277777777778	64.4\
184.31666666666666	64.4\
184.33055555555555	64.4\
184.34444444444443	68.\
184.35763888888889	69.80000000000001\
184.3722222222222	68.\
184.3861111111111	68.\
184.39999999999998	68.\
184.4138888888889	68.\
184.42777777777778	68.\
184.44166666666666	69.80000000000001\
184.45486111111111	69.80000000000001\
184.46944444444443	69.80000000000001\
184.48263888888889	69.80000000000001\
184.49027777777778	66.2\
184.4972222222222	64.4\
184.53263888888887	66.2\
184.57777777777775	73.4\
184.65625	84.2\
184.73958333333331	93.2\
184.78333333333333	95.\
184.82638888888889	93.2\
184.8736111111111	96.8\
184.90902777777777	96.8\
184.95138888888889	95.\
184.98125	93.2\
184.99374999999998	93.2\
185.0347222222222	89.6\
185.07430555555555	84.2\
185.11527777777778	80.6\
185.1597222222222	80.6\
185.21944444444443	77.\
185.23333333333332	75.2\
185.2472222222222	73.4\
185.2611111111111	73.4\
185.27499999999998	71.6\
185.2888888888889	71.6\
185.30277777777778	71.6\
185.31666666666666	71.6\
185.33055555555555	71.6\
185.34444444444443	69.80000000000001\
185.35833333333332	69.80000000000001\
185.3722222222222	69.80000000000001\
185.3861111111111	68.\
185.39999999999998	71.6\
185.41319444444443	71.6\
185.42777777777778	66.2\
185.4409722222222	64.4\
185.45555555555555	68.\
185.46875	64.4\
185.48263888888889	64.4\
185.49166666666665	68.\
185.4972222222222	66.2\
185.53333333333333	68.\
185.57291666666666	71.6\
185.61458333333331	73.4\
185.66319444444443	77.\
185.69930555555555	78.80000000000001\
185.74513888888887	82.4\
185.78680555555556	84.2\
185.82569444444442	86.\
185.8659722222222	84.2\
185.91180555555556	82.4\
185.94930555555555	80.6\
186.03194444444443	68.\
186.07847222222222	68.\
186.11666666666665	66.2\
186.21944444444443	62.6\
186.23333333333332	62.6\
186.24652777777777	64.4\
186.2611111111111	64.4\
186.27499999999998	64.4\
186.2888888888889	64.4\
186.30208333333331	64.4\
186.31666666666666	64.4\
186.33055555555555	62.6\
186.34444444444443	64.4\
186.35833333333332	64.4\
186.3722222222222	64.4\
186.3861111111111	62.6\
186.39999999999998	62.6\
186.4138888888889	62.6\
186.42777777777778	62.6\
186.44166666666666	62.6\
186.45555555555555	64.4\
186.46944444444443	62.6\
186.48333333333332	62.6\
186.49305555555554	64.4\
186.4972222222222	62.6\
186.53263888888887	64.4\
186.57430555555555	66.2\
186.6159722222222	71.6\
186.66180555555556	73.4\
186.70138888888889	75.2\
186.74444444444444	80.6\
186.7847222222222	80.6\
186.82430555555555	80.6\
186.86458333333331	78.80000000000001\
186.90625	80.6\
186.94791666666666	73.4\
186.9909722222222	73.4\
187.03263888888887	71.6\
187.07291666666666	69.80000000000001\
187.09027777777777	68.\
187.1159722222222	64.4\
187.15625	64.4\
187.21944444444443	66.2\
187.23333333333332	64.4\
187.2472222222222	64.4\
187.26041666666666	64.4\
187.27430555555554	62.6\
187.28819444444443	62.6\
187.30277777777778	62.6\
187.31666666666666	62.6\
187.33055555555555	62.6\
187.34444444444443	60.8\
187.35833333333332	60.8\
187.3722222222222	60.8\
187.38541666666666	60.8\
187.39930555555554	60.8\
187.4138888888889	60.8\
187.42708333333331	60.8\
187.44166666666666	60.8\
187.45486111111111	59.\
187.46944444444443	60.8\
187.48333333333332	60.8\
187.49305555555554	60.8\
187.4972222222222	60.8\
187.53333333333333	62.6\
187.57708333333332	66.2\
187.66180555555556	73.4\
187.70138888888889	75.2\
187.74305555555554	77.\
187.7534722222222	77.\
187.7847222222222	77.\
187.82638888888889	80.6\
187.8659722222222	82.4\
187.9097222222222	84.2\
187.91805555555555	82.4\
187.93263888888887	80.6\
187.94930555555555	68.\
187.96527777777777	66.2\
187.98958333333331	64.4\
188.03819444444443	64.4\
188.07291666666666	64.4\
188.11458333333331	64.4\
188.15625	62.6\
188.21944444444443	62.6\
188.23333333333332	62.6\
188.2472222222222	62.6\
188.2611111111111	62.6\
188.27499999999998	62.6\
188.2888888888889	64.4\
188.30277777777778	64.4\
188.31666666666666	62.6\
188.33055555555555	62.6\
188.34444444444443	62.6\
188.35833333333332	62.6\
188.3722222222222	60.8\
188.3861111111111	60.8\
188.39999999999998	59.\
188.4138888888889	59.\
188.42708333333331	59.\
188.44166666666666	62.6\
188.45555555555555	64.4\
188.46944444444443	68.\
188.48263888888889	68.\
188.49166666666665	68.\
188.4972222222222	68.\
188.57569444444442	66.2\
188.6159722222222	73.4\
188.65763888888887	78.80000000000001\
188.70138888888889	82.4\
188.74513888888887	86.\
188.78333333333333	89.6\
188.79583333333332	86.\
188.8097222222222	66.2\
188.82847222222222	60.8\
188.85763888888889	78.80000000000001\
188.8659722222222	80.6\
188.9097222222222	86.\
188.95	86.\
188.98263888888889	86.\
188.99305555555554	84.2\
189.03819444444443	71.6\
189.04791666666665	64.4\
189.1159722222222	66.2\
189.15833333333333	64.4\
189.21944444444443	64.4\
189.23333333333332	64.4\
189.2472222222222	62.6\
189.2611111111111	64.4\
189.27499999999998	62.6\
189.2888888888889	62.6\
189.30277777777778	64.4\
189.31666666666666	62.6\
189.33055555555555	64.4\
189.34444444444443	64.4\
189.35833333333332	62.6\
189.3722222222222	66.2\
189.3861111111111	64.4\
189.39999999999998	66.2\
189.4138888888889	64.4\
189.42777777777778	64.4\
189.44166666666666	62.6\
189.45486111111111	62.6\
189.46944444444443	62.6\
189.48333333333332	62.6\
189.4972222222222	60.8\
189.53125	62.6\
189.57291666666666	71.6\
189.6173611111111	77.\
189.65625	80.6\
189.7	80.6\
189.7409722222222	82.4\
189.78263888888887	82.4\
189.8236111111111	84.2\
